employeeID,courseId,partner,course,expected_skills,rating,level,certificateType,duration,designation,userSkills,points,department
EMP9199439900163788,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Data Analysis', 'Business Analysis', 'Communication']",181,Core Consulting
EMP9199439900163788,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Data Analysis', 'Business Analysis', 'Communication']",181,Core Consulting
EMP9199439900163788,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Data Analysis', 'Business Analysis', 'Communication']",181,Core Consulting
EMP8656178197785879,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Frontend Developer,"['CSS', 'HTML', 'React']",144,Full Stack Development
EMP3174927310875602,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Senior Data Scientist,"['R Programming', 'Statistics']",147,Data Science
EMP2394321674899221,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Data Scientist,"['Data Visualization', 'Python Programming', 'Statistics', 'Machine Learning']",209,Data Science
EMP1787910078698609,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Data Analyst,"['Excel', 'Data Visualization']",162,Data Science
EMP9207229018402916,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Communication', 'Data Analysis', 'Business Analysis', 'SQL']",150,Core Consulting
EMP9207229018402916,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Problem Solving', 'Communication', 'Data Analysis', 'Business Analysis', 'SQL']",150,Core Consulting
EMP9207229018402916,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Communication', 'Data Analysis', 'Business Analysis', 'SQL']",150,Core Consulting
EMP9207229018402916,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Communication', 'Data Analysis', 'Business Analysis', 'SQL']",150,Core Consulting
EMP9207229018402916,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Communication', 'Data Analysis', 'Business Analysis', 'SQL']",150,Core Consulting
EMP1723679341573184,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Backend Developer,"['Databases', 'Node.js', 'Java', 'Python Programming']",266,Full Stack Development
EMP5268475580242792,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Data Scientist,"['Statistics', 'Data Visualization', 'Machine Learning', 'Python Programming']",287,Data Science
EMP8033860306273275,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Communication', 'SQL', 'Business Analysis']",240,Core Consulting
EMP8033860306273275,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Problem Solving', 'Communication', 'SQL', 'Business Analysis']",240,Core Consulting
EMP8033860306273275,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Communication', 'SQL', 'Business Analysis']",240,Core Consulting
EMP8033860306273275,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Communication', 'SQL', 'Business Analysis']",240,Core Consulting
EMP8033860306273275,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Communication', 'SQL', 'Business Analysis']",240,Core Consulting
EMP9508983462294573,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Junior Full Stack Developer,"['React', 'HTML', 'JavaScript', 'CSS']",148,Full Stack Development
EMP6598698420081021,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Data Analyst,"['Data Analysis', 'SQL']",175,Data Science
EMP1813266971172609,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Management Consultant,"['Leadership', 'Business Analysis']",173,Core Consulting
EMP1813266971172609,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Management Consultant,"['Leadership', 'Business Analysis']",173,Core Consulting
EMP1813266971172609,Supply Chain Principles,Georgia Institute of Technology,Supply Chain Principles,"{"" Leadership and Management"","" Supply Chain Systems"","" Supply Chain and Logistics"","" Operations Management"","" Strategy and Operations"","" Inventory Management"","" Planning"","" Transportation Operations Management"","" Material Handling"","" Procurement"","" Supplier Relationship Management"","" Warehouse Management""}",4.6,Mixed,Course,1 - 3 Months,Management Consultant,"['Leadership', 'Business Analysis']",173,Core Consulting
